Address,AdjustedPower,WinCount,SectorTotal,SectorActive,SectorFaults,SectorRecoveries,ReputationScore
f064595210,77.58,19956.0,1119726.0,1119721.0,1.0,4.0,667.1433336499593
f018172931,91.08,16741.0,1357994.0,1357981.0,3.0,10.0,666.6720463173456
f019528239,95.78,17668.0,1742473.0,1742459.0,5.0,9.0,666.6395339369982
f041236938,67.21,14853.0,1679207.0,1679206.0,1.0,0.0,666.5619023349446
f065804712,86.03,11330.0,1453785.0,1453783.0,1.0,1.0,666.5292003780356
f058542187,80.98,19281.0,1282063.0,1282055.0,2.0,6.0,666.4960244797222
f080504242,77.25,17899.0,1650686.0,1650676.0,3.0,7.0,666.4812375079024
f011782860,68.08,12600.0,1773695.0,1773683.0,2.0,10.0,666.4164023237695
f040988571,77.03,13642.0,1217395.0,1217392.0,0.0,3.0,666.3793401059393
f037145574,77.9,16785.0,1117673.0,1117673.0,0.0,0.0,666.3470173021539
f075269059,86.04,15337.0,1550981.0,1550969.0,3.0,9.0,666.1009469249484
f030958902,67.28,18037.0,1190841.0,1190838.0,0.0,3.0,666.0373439884673
f099374749,77.4,13759.0,1052081.0,1052072.0,0.0,9.0,665.9874853527164
f014695054,84.3,16832.0,1734242.0,1734239.0,3.0,0.0,665.7626475504314
f047686950,86.69,11221.0,1641893.0,1641888.0,2.0,3.0,665.7436898942522
f070414370,87.67,13979.0,1459060.0,1459054.0,2.0,4.0,665.6804661108947
f049081876,89.01,13252.0,1242998.0,1242994.0,1.0,3.0,665.5646348316401
f055298397,83.38,17403.0,1747918.0,1747905.0,4.0,9.0,665.539136784079
f014998907,73.64,12805.0,1621744.0,1621742.0,1.0,1.0,665.3744895401632
f022850547,56.8,10746.0,1836353.0,1836342.0,1.0,10.0,665.3469061504223
f047720114,59.95,19845.0,1442989.0,1442983.0,1.0,5.0,665.2688953952452
f056986618,63.69,13188.0,1550642.0,1550641.0,0.0,1.0,665.1941074416184
f079534649,73.8,19617.0,1926623.0,1926614.0,4.0,5.0,665.1233953840701
f078165290,69.62,17649.0,1008169.0,1008160.0,0.0,9.0,665.0373276250168
f011866505,50.18,15602.0,1723617.0,1723617.0,0.0,0.0,664.9050979731672
f042457637,79.47,18625.0,1536592.0,1536581.0,3.0,8.0,664.8898370599428
f044029489,74.56,18374.0,1496458.0,1496452.0,2.0,4.0,664.7227253207237
f028109952,65.5,14853.0,1828539.0,1828532.0,2.0,5.0,664.6905920935
f088085325,72.76,13820.0,1358820.0,1358809.0,1.0,10.0,664.468597939642
f037520489,84.79,16408.0,1788713.0,1788701.0,4.0,8.0,664.4482184592495
f039174886,50.48,14502.0,1694359.0,1694356.0,0.0,3.0,664.2871731700075
f066041026,50.28,10691.0,1911527.0,1911525.0,0.0,2.0,663.8356965881009
f058912284,97.8,11812.0,1479795.0,1479783.0,3.0,9.0,663.7812881148666
f058559075,59.52,17506.0,1684563.0,1684551.0,2.0,10.0,663.5666874469184
f076047562,63.51,15963.0,1955739.0,1955727.0,3.0,9.0,663.3441245633751
f080531780,62.46,19483.0,1198308.0,1198305.0,0.0,3.0,662.884117036188
f049693399,75.71,14247.0,1819358.0,1819347.0,3.0,8.0,662.741176308597
f076125675,53.51,14922.0,1754531.0,1754523.0,1.0,7.0,662.7268632781819
f054810402,55.13,19029.0,1940862.0,1940849.0,3.0,10.0,662.5521684764909
f086835101,56.89,11088.0,1850941.0,1850932.0,1.0,8.0,662.2168075386816
f097347648,67.93,17072.0,1330858.0,1330849.0,1.0,8.0,662.2010726840531
f049441006,78.16,11863.0,1211079.0,1211074.0,0.0,5.0,662.0822081798095
f074219316,98.13,10310.0,1563518.0,1563507.0,3.0,8.0,661.9278928585112
f082719735,79.65,15639.0,1766561.0,1766554.0,3.0,4.0,661.9079873195232
f087812854,69.37,16610.0,1273018.0,1273018.0,0.0,0.0,661.7962319363469
f017122571,98.46,15069.0,1142948.0,1142941.0,2.0,5.0,661.7349039186073
f084135468,64.71,12515.0,1394644.0,1394637.0,0.0,7.0,661.5445690505687
f034556233,92.48,19807.0,1524522.0,1524513.0,4.0,5.0,661.5212511334681
f016038983,91.16,14032.0,1064558.0,1064551.0,1.0,6.0,661.4998289819858
f016080314,95.29,11604.0,1103106.0,1103099.0,1.0,6.0,661.4520556884144
f024240260,95.52,15780.0,1963159.0,1963151.0,5.0,3.0,661.1586859590418
f076338143,68.33,15355.0,1502652.0,1502647.0,1.0,4.0,661.0533761789666
f042229115,82.12,12121.0,1212006.0,1212005.0,0.0,1.0,660.7606699675605
f037246989,65.99,19002.0,1940068.0,1940064.0,3.0,1.0,660.6678722405635
f066780920,54.7,13365.0,1821030.0,1821023.0,1.0,6.0,660.3475826394167
f071924071,74.63,13224.0,1779359.0,1779355.0,2.0,2.0,660.3249282402825
f062883527,90.6,19659.0,1863003.0,1862995.0,5.0,3.0,660.2854963154298
f081773326,62.04,18527.0,1989663.0,1989657.0,3.0,3.0,660.0695686115491
f020774691,99.77,15532.0,1709267.0,1709252.0,5.0,10.0,659.9652067142829
f020604600,99.81,10393.0,1513763.0,1513752.0,3.0,8.0,659.6520262342032
f015538388,72.12,17152.0,1804536.0,1804528.0,3.0,5.0,659.6377132037882
f055102470,89.98,10223.0,1718090.0,1718079.0,3.0,8.0,659.5054835519384
f071444643,90.05,13894.0,1082900.0,1082893.0,1.0,6.0,659.460364330232
f030239453,65.68,12975.0,1291097.0,1291088.0,0.0,9.0,659.431169539716
f056636642,90.78,11547.0,1059888.0,1059887.0,0.0,1.0,659.3164757198322
f013241826,60.58,11564.0,1863004.0,1863000.0,1.0,3.0,659.3097457518886
f056530019,81.74,15614.0,1736978.0,1736972.0,3.0,3.0,659.2477542161828
f058546112,81.99,12102.0,1732080.0,1732067.0,3.0,10.0,659.1526815704443
f031794319,67.86,12168.0,1909486.0,1909480.0,2.0,4.0,658.7942870803773
f052250512,83.08,19491.0,1713649.0,1713640.0,4.0,5.0,658.7395942423005
f059768008,56.06,16769.0,1540074.0,1540064.0,1.0,9.0,658.7252812118851
f022896264,80.25,11486.0,1369825.0,1369817.0,1.0,7.0,658.6119144279338
f067875145,97.99,15842.0,1896297.0,1896289.0,5.0,3.0,658.4359873785912
f019522432,57.02,13271.0,1969073.0,1969063.0,2.0,8.0,658.4028114802776
f052965131,50.74,19019.0,1807060.0,1807050.0,2.0,8.0,658.3624316726161
f096008674,97.21,11216.0,1917501.0,1917495.0,4.0,2.0,658.3042316681459
f040947574,82.31,19517.0,1124338.0,1124327.0,2.0,9.0,658.0927590134677
f063619964,94.33,11689.0,1624010.0,1624002.0,3.0,5.0,657.841285704251
f023119660,59.17,18183.0,1177366.0,1177358.0,0.0,8.0,657.813986679353
f056419114,94.06,11144.0,1006437.0,1006436.0,0.0,1.0,657.7996736489378
f017836693,85.55,17157.0,1625858.0,1625854.0,3.0,1.0,657.774933907624
f053854829,53.46,19798.0,1160307.0,1160297.0,0.0,10.0,657.7173026328394
f028964056,99.14,17901.0,1590794.0,1590779.0,5.0,10.0,657.5721817747879
f080274746,57.54,17827.0,1676487.0,1676475.0,2.0,10.0,657.571139103698
f016355182,86.07,12301.0,1431880.0,1431870.0,2.0,8.0,657.5131286757896
f047271475,98.52,15913.0,1502072.0,1502060.0,4.0,8.0,657.4735071743754
f046903093,75.59,15439.0,1634363.0,1634359.0,2.0,2.0,657.4725592915663
f098425836,73.1,14250.0,1242771.0,1242769.0,0.0,2.0,657.3131254030995
f072439894,69.94,12049.0,1815972.0,1815964.0,2.0,6.0,657.3032674218865
f098003509,97.06,10088.0,1821097.0,1821085.0,4.0,8.0,657.2033605738224
f017068766,85.56,16293.0,1514923.0,1514913.0,3.0,7.0,657.0283814072886
f090262020,91.89,12312.0,1136458.0,1136452.0,1.0,5.0,656.855298006373
f079947836,63.55,14990.0,1994065.0,1994054.0,3.0,8.0,656.7992781323636
f013691562,83.1,10086.0,1947606.0,1947599.0,3.0,4.0,656.6747263312666
f076769951,65.79,19682.0,1838437.0,1838431.0,3.0,3.0,656.566952055888
f077942158,51.89,17027.0,1423800.0,1423794.0,0.0,6.0,656.4935859264747
f061520674,96.13,15731.0,1852953.0,1852942.0,5.0,6.0,656.3325406372326
f076814270,94.05,10795.0,1140359.0,1140352.0,1.0,6.0,656.1444806879355
f096963730,93.4,11986.0,1093551.0,1093544.0,1.0,6.0,656.0955699349931
f062673492,81.94,13766.0,1582778.0,1582774.0,2.0,2.0,655.9113963052125
f068600172,73.71,13543.0,1908300.0,1908291.0,3.0,6.0,655.8676989077197
f031050208,76.79,15406.0,1652534.0,1652521.0,3.0,10.0,655.6747099678159
f053773331,54.41,16989.0,1770081.0,1770080.0,1.0,0.0,655.5046597918888
f037365015,95.7,19095.0,1588762.0,1588747.0,5.0,10.0,655.461815488924
f019568593,54.96,18790.0,1217913.0,1217905.0,0.0,8.0,655.2920496778395
f061787764,68.44,12640.0,1555705.0,1555698.0,1.0,6.0,655.271670197447
f051706913,80.55,17751.0,1682342.0,1682338.0,3.0,1.0,655.1557441299113
f078729944,68.16,18651.0,1134999.0,1134998.0,0.0,1.0,655.1289190464179
f076916486,53.54,10109.0,1954388.0,1954380.0,1.0,7.0,655.1072125300929
f092084910,58.45,14417.0,1615583.0,1615574.0,1.0,8.0,655.0682545466447
f027384397,61.98,19897.0,1070110.0,1070104.0,0.0,6.0,654.9030385730432
f081679217,79.45,13330.0,1273778.0,1273770.0,1.0,7.0,654.8493884060563
f032763070,74.53,19496.0,1788838.0,1788826.0,4.0,8.0,654.841426190461
f058809571,97.5,15374.0,1634523.0,1634515.0,4.0,4.0,654.6493851333661
f029083793,75.65,11775.0,1275019.0,1275016.0,0.0,3.0,654.3742147539257
f014115499,81.14,19744.0,1941220.0,1941209.0,5.0,6.0,654.269378915255
f058414351,56.76,10179.0,1831618.0,1831608.0,1.0,9.0,654.1837850976059
f050629355,90.43,16891.0,1393857.0,1393848.0,3.0,6.0,653.4708824369889
f029433308,98.56,12725.0,1338732.0,1338719.0,3.0,10.0,653.3141026203871
f029576651,97.75,10659.0,1507492.0,1507481.0,3.0,8.0,653.1740055412232
f055001548,72.93,15625.0,1980548.0,1980535.0,4.0,9.0,653.1654745959426
f039019930,86.81,13799.0,1168092.0,1168087.0,1.0,4.0,652.9470823967587
f025939114,95.55,11832.0,1941308.0,1941293.0,5.0,10.0,652.8828159423111
f079839639,94.72,11034.0,1046751.0,1046742.0,1.0,8.0,652.683002246183
f054208761,70.42,17485.0,1860032.0,1860027.0,3.0,2.0,652.6513429603638
f096567406,99.54,13987.0,1501563.0,1501549.0,4.0,10.0,652.4667901774596
f024924680,99.22,10080.0,1203223.0,1203211.0,2.0,10.0,652.4499178634601
f034889085,80.47,16023.0,1930749.0,1930741.0,4.0,4.0,652.3888742105634
f023323058,68.18,10066.0,1723410.0,1723405.0,1.0,4.0,652.2016673557941
f041011942,58.87,15830.0,1520604.0,1520595.0,1.0,8.0,652.0484894938666
f033457632,88.11,13236.0,1264930.0,1264929.0,1.0,0.0,651.9404308536452
f095692958,72.41,16962.0,1092204.0,1092202.0,0.0,2.0,651.8595764500412
f060421230,58.06,18092.0,1996163.0,1996155.0,3.0,5.0,651.5668702386349
f041299873,56.51,19729.0,1744974.0,1744969.0,2.0,3.0,651.5028881490304
f095424243,76.87,18479.0,1375016.0,1375010.0,2.0,4.0,651.4538826078073
f060157579,66.49,16523.0,1679046.0,1679040.0,2.0,4.0,651.1941627181526
f065580142,56.32,13750.0,1970994.0,1970986.0,2.0,6.0,651.1746363322883
f038008809,99.88,11621.0,1754978.0,1754970.0,4.0,4.0,650.9346324050599
f073301078,73.39,10513.0,1814883.0,1814876.0,2.0,5.0,650.8788021076125
f075248157,54.65,18547.0,1411853.0,1411842.0,1.0,10.0,650.6642014396645
f026778340,79.41,14609.0,1663164.0,1663153.0,3.0,8.0,650.5904561571275
f096954780,89.91,15919.0,1786247.0,1786241.0,4.0,2.0,650.3223001104732
f079036541,56.58,19216.0,1987250.0,1987243.0,3.0,4.0,650.180591630534
f071714916,77.53,10387.0,1834208.0,1834205.0,2.0,1.0,650.0876991152562
f030325553,99.79,11742.0,1120666.0,1120655.0,2.0,9.0,649.9747114844284
f050239834,73.27,16977.0,1888685.0,1888672.0,4.0,9.0,649.8548990973761
f076370652,56.84,12423.0,1519880.0,1519874.0,0.0,6.0,649.8356570763542
f022840176,66.92,16269.0,1525767.0,1525755.0,2.0,10.0,649.7947085390073
f085468621,97.97,10271.0,1904387.0,1904381.0,4.0,2.0,649.7421958313911
f022186938,69.04,19771.0,1482368.0,1482363.0,2.0,3.0,649.6249427279229
f069749395,75.17,14643.0,1365694.0,1365690.0,1.0,3.0,649.5351782259146
f050357850,86.5,12007.0,1219531.0,1219525.0,1.0,5.0,649.2765957956309
f013554497,71.44,12499.0,1419422.0,1419413.0,1.0,8.0,648.9523250866863
f087996332,96.41,10293.0,1529593.0,1529582.0,3.0,8.0,648.8139341965785
f046027577,87.93,11199.0,1928057.0,1928046.0,4.0,7.0,648.6554481909209
f076879972,95.89,15683.0,1643959.0,1643952.0,4.0,3.0,648.5235029039138
f077491226,70.78,12930.0,1556989.0,1556986.0,1.0,2.0,648.1788527145768
f055917859,73.33,19262.0,1188089.0,1188086.0,1.0,2.0,647.9324031842478
f012502697,98.63,13822.0,1703636.0,1703630.0,4.0,2.0,647.8462406369133
f036371560,63.51,16540.0,1269004.0,1269002.0,0.0,2.0,647.632019122089
f017273646,89.76,12204.0,1235053.0,1235051.0,1.0,1.0,647.4896471241834
f054469778,61.25,18207.0,1829832.0,1829821.0,3.0,8.0,647.4374187814099
f022456436,77.26,17579.0,1916011.0,1916004.0,4.0,3.0,647.4338168267358
f033328789,88.96,15927.0,1038678.0,1038675.0,1.0,2.0,647.2573210477078
f059103750,87.39,12327.0,1872897.0,1872886.0,4.0,7.0,646.8430962601932
f091109889,50.82,17258.0,1431264.0,1431260.0,0.0,4.0,646.5626177370225
f050449923,85.41,12279.0,1338033.0,1338032.0,1.0,0.0,646.4906734318226
f062719243,74.05,16823.0,1712121.0,1712113.0,3.0,5.0,646.3171160895024
f050411566,94.19,15244.0,1488124.0,1488120.0,3.0,1.0,646.2896274880427
f092992414,97.18,14824.0,1173478.0,1173474.0,2.0,2.0,646.1292457167671
f083113425,91.95,18401.0,1223013.0,1223003.0,3.0,7.0,645.8983414645048
f072458687,85.29,17949.0,1103660.0,1103650.0,2.0,8.0,645.8693362505508
f067388901,64.46,15291.0,1228056.0,1228051.0,0.0,5.0,645.850094229529
f082344576,90.5,16747.0,1509176.0,1509173.0,3.0,0.0,645.7972023687892
f098628459,98.55,19723.0,1121843.0,1121837.0,3.0,3.0,645.3167205729284
f060209392,85.08,11780.0,1013348.0,1013344.0,0.0,4.0,645.3083792042094
f069182125,77.25,15484.0,1283514.0,1283511.0,1.0,2.0,645.0745365152395
f053164439,90.79,16754.0,1248286.0,1248284.0,2.0,0.0,644.898704254178
f091774865,70.9,12442.0,1361326.0,1361326.0,0.0,0.0,644.8306462684947
f067411524,86.99,18764.0,1197927.0,1197924.0,2.0,1.0,644.735763199318
f031320965,68.51,18395.0,1110186.0,1110175.0,1.0,10.0,644.5850498326937
f060544058,87.53,15420.0,1953415.0,1953403.0,5.0,7.0,644.562016280436
f082037282,57.71,12146.0,1462962.0,1462955.0,0.0,7.0,644.4576543831698
f023838792,78.31,11106.0,1277887.0,1277887.0,0.0,0.0,644.4440996590017
f091086887,99.49,10760.0,1946321.0,1946309.0,5.0,7.0,644.3925348341943
f035003829,85.91,13026.0,1329318.0,1329308.0,2.0,8.0,644.3352827125332
f039850635,62.91,17026.0,1714169.0,1714164.0,2.0,3.0,644.307509746231
f089127049,88.89,10140.0,1188806.0,1188798.0,1.0,7.0,644.2952820579953
f034434475,64.72,13532.0,1727400.0,1727390.0,2.0,8.0,644.2560397097045
f042017591,87.2,12358.0,1085099.0,1085090.0,1.0,8.0,643.9905377349154
f050779910,85.63,15538.0,1906746.0,1906742.0,4.0,0.0,643.8482605252906
f052216574,56.09,14569.0,1469961.0,1469958.0,0.0,3.0,643.6521435721173
f024712967,92.58,10285.0,1829237.0,1829225.0,4.0,8.0,643.6277829839271
f026490400,52.82,16259.0,1825466.0,1825456.0,2.0,8.0,643.5765973122435
f055241242,78.33,13947.0,1680686.0,1680675.0,3.0,8.0,643.54237874284
f097494789,69.47,16746.0,1242594.0,1242586.0,1.0,7.0,643.47782792355
f070935388,84.97,13589.0,1039327.0,1039317.0,1.0,9.0,643.2658813274669
f051236412,89.06,10005.0,1386406.0,1386395.0,2.0,9.0,643.2049324628509
f039805603,68.44,13657.0,1840627.0,1840625.0,2.0,0.0,643.0960207281017
f057730710,75.85,10450.0,1926821.0,1926811.0,3.0,7.0,642.9140272287817
f050817909,55.8,19698.0,1714950.0,1714945.0,2.0,3.0,642.8252106095824
f047825245,62.28,13529.0,1467685.0,1467674.0,1.0,10.0,642.6132640134994
f061448119,80.83,19919.0,1226904.0,1226900.0,2.0,2.0,642.5606565176023
f067140454,52.74,19215.0,1723642.0,1723634.0,2.0,6.0,642.5106083052893
f055109156,83.86,15115.0,1029177.0,1029169.0,1.0,7.0,642.1191327051897
f096867401,81.47,11151.0,1400077.0,1400074.0,1.0,2.0,642.1006489904149
f047360983,80.94,16107.0,1012739.0,1012730.0,1.0,8.0,642.0739186952023
f012325198,67.43,10067.0,1534881.0,1534881.0,0.0,0.0,642.0637763491466
f069058374,82.71,18409.0,1811207.0,1811203.0,4.0,0.0,641.8787496248381
f044571075,63.49,19678.0,1056257.0,1056254.0,0.0,3.0,641.7082255075064
f027605089,51.03,14968.0,1615798.0,1615787.0,1.0,10.0,641.6773245279344
f067634192,79.77,17859.0,1121270.0,1121268.0,1.0,1.0,641.6444329944636
f089720073,53.06,17572.0,1419203.0,1419202.0,0.0,1.0,641.5275590441191
f054739795,67.35,16722.0,1099647.0,1099643.0,0.0,4.0,641.2891665176661
f068684850,52.94,18385.0,1904686.0,1904684.0,2.0,0.0,641.2872707520482
f014430658,67.39,17711.0,1098527.0,1098525.0,0.0,2.0,641.1244244854693
f025909752,72.74,19447.0,1529650.0,1529640.0,3.0,7.0,641.1090687839641
f051805321,63.88,12386.0,1284638.0,1284630.0,0.0,8.0,641.0595893013365
f031000460,97.19,11935.0,1240960.0,1240954.0,2.0,4.0,641.0544707341683
f040094740,86.92,19936.0,1895799.0,1895783.0,6.0,10.0,640.9566492282836
f083806773,58.03,12645.0,1363001.0,1362992.0,0.0,9.0,640.9292554151048
f037074598,60.67,18972.0,1618656.0,1618650.0,2.0,4.0,640.892572350398
f024479022,98.95,19342.0,1108885.0,1108879.0,3.0,3.0,640.7653664774359
f031409082,65.59,16048.0,1340478.0,1340470.0,1.0,7.0,640.7069768964042
f070753370,95.32,17498.0,1798322.0,1798315.0,5.0,2.0,640.6964553972248
f081351275,95.55,17912.0,1272979.0,1272974.0,3.0,2.0,640.6884931816295
f098653789,89.03,18420.0,1877455.0,1877448.0,5.0,2.0,640.5889654866891
f040475030,65.67,13869.0,1446351.0,1446343.0,1.0,7.0,640.426972314638
f062650451,59.32,18953.0,1593878.0,1593870.0,2.0,6.0,640.3752179132689
f024074240,52.72,16532.0,1296627.0,1296619.0,0.0,8.0,640.3181553681696
f065085623,58.89,15707.0,1589141.0,1589137.0,1.0,3.0,640.2548367965314
f052460529,77.06,10425.0,1489558.0,1489554.0,1.0,3.0,640.2011866295443
f034106105,64.14,14038.0,1991222.0,1991213.0,3.0,6.0,639.9948325420343
f022739355,92.15,19589.0,1527236.0,1527231.0,4.0,1.0,639.7608950647834
f033648625,77.92,17797.0,1650630.0,1650626.0,3.0,1.0,639.6081911442601
f021644031,66.35,15785.0,1732421.0,1732418.0,2.0,1.0,639.5686644311266
f044374686,64.98,17844.0,1430821.0,1430809.0,2.0,10.0,639.3687559467174
f039902625,67.92,16568.0,1535599.0,1535591.0,2.0,6.0,639.3270491031233
f022440247,81.8,19300.0,1145215.0,1145208.0,2.0,5.0,639.1026852422431
f080468860,79.98,19813.0,1905411.0,1905401.0,5.0,5.0,638.9973754621677
f074074731,75.96,11206.0,1788913.0,1788911.0,2.0,0.0,638.5719656575073
f020184017,67.41,13572.0,1291200.0,1291198.0,0.0,2.0,638.4936705374873
f016478874,92.8,19977.0,1136993.0,1136985.0,3.0,5.0,638.2737617258092
f048898273,54.01,17982.0,1912525.0,1912513.0,3.0,9.0,638.2699701945734
f060464110,80.89,19496.0,1248188.0,1248185.0,2.0,1.0,638.0742323945235
f065439575,95.55,19952.0,1006224.0,1006213.0,3.0,8.0,637.8907222827094
f080632542,71.25,17622.0,1058481.0,1058481.0,0.0,0.0,637.8456978492839
f060745859,80.9,17377.0,1776246.0,1776238.0,4.0,4.0,637.5634183487762
f071023138,99.29,13547.0,1624009.0,1624002.0,4.0,3.0,637.3858798986583
f079007920,95.69,12347.0,1880972.0,1880959.0,5.0,8.0,637.3782968361868
f099230459,68.77,16697.0,1723918.0,1723908.0,3.0,7.0,636.818572037497
f064269216,68.97,10742.0,1267380.0,1267373.0,0.0,7.0,636.7642583525438
f019965435,94.28,17299.0,1858327.0,1858322.0,5.0,0.0,636.7638791994202
f016787790,69.49,16946.0,1571086.0,1571082.0,2.0,2.0,636.632976583503
f064978354,91.22,18744.0,1846108.0,1846103.0,5.0,0.0,636.5422641986858
f056708699,64.33,17040.0,1568683.0,1568675.0,2.0,6.0,636.4614097950816
f026845588,54.1,15883.0,1231067.0,1231057.0,0.0,10.0,636.4487081654418
f046701893,78.86,13005.0,1904197.0,1904184.0,4.0,9.0,636.3403651603778
f018497894,59.2,19801.0,1207162.0,1207152.0,1.0,9.0,636.2581837208411
f057398455,50.87,11330.0,1996802.0,1996800.0,1.0,1.0,636.1622579805746
f010254097,79.13,18423.0,1126620.0,1126609.0,2.0,9.0,636.0984654675317
f063499642,71.18,18574.0,1503046.0,1503044.0,2.0,0.0,636.0947687245767
f023194681,68.03,17118.0,1638093.0,1638091.0,2.0,0.0,635.9520175735478
f099339214,54.09,14205.0,1761860.0,1761857.0,1.0,2.0,635.8224419935631
f047570951,95.55,18959.0,1944871.0,1944863.0,6.0,2.0,635.8050957381593
f049376461,89.19,18016.0,1818646.0,1818637.0,5.0,4.0,635.6959944268482
f025214842,93.93,16715.0,1463797.0,1463786.0,4.0,7.0,635.677036770669
f067321517,91.41,11518.0,1123899.0,1123895.0,1.0,3.0,635.6496429574902
f062151911,73.32,19719.0,1425626.0,1425614.0,3.0,9.0,635.6445243903217
f064861087,66.55,11612.0,1340711.0,1340707.0,0.0,4.0,635.5192142829775
f059816392,66.55,13019.0,1120191.0,1120181.0,0.0,10.0,635.4864175377876
f019005899,98.14,14844.0,1744622.0,1744611.0,5.0,6.0,635.0087793903537
f056460601,50.3,13008.0,1567413.0,1567408.0,0.0,5.0,634.8559806815497
f024387434,70.58,10605.0,1581768.0,1581764.0,1.0,3.0,634.8191080402813
f032754261,86.99,19235.0,1771224.0,1771214.0,5.0,5.0,634.6585366924437
f083680961,98.38,11073.0,1026133.0,1026130.0,1.0,2.0,634.5850757747495
f015631893,65.31,13575.0,1686952.0,1686943.0,2.0,7.0,634.4933207188424
f090549192,62.05,17952.0,1183261.0,1183260.0,0.0,1.0,634.4863063860561
f034793584,61.73,15012.0,1561200.0,1561197.0,1.0,2.0,634.3987220145083
f062180954,83.2,10184.0,1922275.0,1922272.0,3.0,0.0,634.2233636948513
f046770300,88.53,12822.0,1383372.0,1383368.0,2.0,2.0,634.1468695521684
f053246861,68.62,16645.0,1740185.0,1740176.0,3.0,6.0,634.1014659656194
f026710000,50.46,11877.0,1691255.0,1691253.0,0.0,2.0,634.001653905836
f077189107,84.46,15610.0,1273919.0,1273913.0,2.0,4.0,633.8712252313233
f033336955,81.32,16146.0,1709458.0,1709446.0,4.0,8.0,633.783261706652
f053894436,67.25,14493.0,1448480.0,1448476.0,1.0,3.0,633.7787118691691
f094651240,97.21,11278.0,1909136.0,1909124.0,5.0,7.0,633.6084721166802
f098839064,54.41,13586.0,1749460.0,1749456.0,1.0,3.0,633.5569072918729
f019720808,88.23,11471.0,1953130.0,1953124.0,4.0,2.0,633.4278056532928
f028615346,64.33,13368.0,1936222.0,1936211.0,3.0,8.0,633.4163362713045
f016031261,56.12,10389.0,1698944.0,1698944.0,0.0,0.0,633.3362401739475
f056597314,91.11,10137.0,1786215.0,1786202.0,4.0,9.0,633.234721925108
f089861861,58.11,19188.0,1968206.0,1968192.0,4.0,10.0,633.1476114949648
f058877287,81.02,15578.0,1190279.0,1190278.0,1.0,0.0,633.1058098630898
f095895726,84.27,19168.0,1695546.0,1695531.0,5.0,10.0,633.0603114882598
f014798804,52.49,13139.0,1532466.0,1532462.0,0.0,4.0,633.0367092063168
f098326062,98.69,17221.0,1878778.0,1878767.0,6.0,5.0,632.9245746700171
f067769462,93.12,19208.0,1064974.0,1064963.0,3.0,8.0,632.762676286247
f059283330,90.27,10457.0,1107733.0,1107726.0,1.0,6.0,632.4235238172018
f089826173,94.12,16517.0,1752566.0,1752556.0,5.0,5.0,632.3915801665402
f099319459,51.0,14897.0,1820481.0,1820469.0,2.0,10.0,632.2994459575093
f097980715,94.42,10017.0,1070874.0,1070868.0,1.0,5.0,632.2607723389038
f087031301,73.34,10413.0,1397322.0,1397313.0,1.0,8.0,632.1937570243105
f049936547,51.95,17165.0,1460771.0,1460761.0,1.0,9.0,631.8617136763326
f058732934,99.3,17476.0,1173183.0,1173178.0,3.0,2.0,631.854983708389
f042775740,75.65,17656.0,1261764.0,1261755.0,2.0,7.0,631.7751719758746
f044475608,88.13,14546.0,1292075.0,1292071.0,2.0,2.0,631.663985322384
f065191219,92.72,11133.0,1820716.0,1820708.0,4.0,4.0,631.6239846678459
f050402064,75.61,14063.0,1064637.0,1064635.0,0.0,2.0,631.287296694104
f010429133,63.39,19759.0,1198760.0,1198754.0,1.0,5.0,631.1964895210058
f081084941,92.99,18870.0,1725777.0,1725770.0,5.0,2.0,631.1143080814692
f070700088,93.49,14885.0,1414830.0,1414825.0,3.0,2.0,631.077151075358
f020678603,52.51,10360.0,1760521.0,1760521.0,0.0,0.0,631.0474823434377
f084561640,65.13,17101.0,1819148.0,1819141.0,3.0,4.0,630.6822630971461
f030281145,66.31,13063.0,1772168.0,1772163.0,2.0,3.0,630.6293712364064
f038692687,58.65,18297.0,1263282.0,1263272.0,1.0,9.0,630.5557207421504
f061817365,72.59,19366.0,1405609.0,1405607.0,2.0,0.0,630.4762881627596
f018025688,61.09,18717.0,1142579.0,1142578.0,0.0,1.0,630.3853862013806
f060995669,68.94,16413.0,1975384.0,1975374.0,4.0,6.0,630.3096503649449
f081697801,83.99,16466.0,1146639.0,1146630.0,2.0,7.0,630.2917353798556
f066579864,93.82,12525.0,1145546.0,1145537.0,2.0,7.0,629.9992187450111
f062367353,56.06,13401.0,1931537.0,1931531.0,2.0,4.0,629.9219662960811
f086448589,69.0,13353.0,1574246.0,1574236.0,2.0,8.0,629.7526744264012
f051550355,63.29,16578.0,1552194.0,1552185.0,2.0,7.0,629.7523900615585
f037578092,70.23,16996.0,1591681.0,1591669.0,3.0,9.0,629.5979799519791
f050654605,76.74,10890.0,1766154.0,1766142.0,3.0,9.0,629.4791154477359
f077256547,52.22,13030.0,1471978.0,1471972.0,0.0,6.0,628.9913349542462
f083804675,52.11,16822.0,1309454.0,1309449.0,0.0,5.0,628.9679222488649
f040842564,91.1,10505.0,1920107.0,1920101.0,4.0,2.0,628.8925655655528
f097405549,54.55,17218.0,1690262.0,1690253.0,2.0,7.0,628.8553137711607
f040530170,80.94,14936.0,1425477.0,1425474.0,2.0,1.0,628.6501919313023
f099686909,89.33,11647.0,1396737.0,1396733.0,2.0,2.0,628.5761622839226
f077909026,78.46,10263.0,1555547.0,1555538.0,2.0,7.0,628.0467697351196
